mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-6505-5p,NM_001024094,NR3C1,2139,2156,"0,923076923077","-17,7",1,"0,0002838755","0,574","0,092767090909091","0,714837205","-8,57350836846426",15,17,11,CDS,,0,0
hsa-miR-6506-3p,NM_001024094,NR3C1,1752,1772,"0,923076923077","-17,8",1,"0,0003655255","0,515","0,952617563636364","2,05218755","-7,37138011119915",16,20,8,CDS,,0,0
hsa-miR-6509-5p,NM_001024094,NR3C1,921,943,"0,923076923077","-22,9",1,"0,003811276","0,471","-0,433788142857143","-0,144932020625","-9,54656246863793",15,22,9,CDS,,0,0
hsa-miR-6510-5p,NM_001024094,NR3C1,1616,1648,"0,923076923077","-23,6",1,"0,007752799","0,559","1,73572488888889","1,55310384875","-9,98679823392617",18,32,9,CDS,,0,0
hsa-miR-6511a-3p,NM_001024094,NR3C1,538,575,"0,923076923077","-25,9",1,"0,0006958163","0,5","0,866391875","1,1319131025","-7,79489591025362",18,24,12,CDS,,0,0
hsa-miR-6512-5p,NM_001024094,NR3C1,1646,1668,"0,923076923077","-18,4",1,"0,009896224","0,544","2,1239003125","2,0870749125","-4,95700071937229",17,22,8,CDS,,0,0
hsa-miR-6513-3p,NM_001024094,NR3C1,1003,1020,"0,923076923077","-19,6",1,"2,747665E-06","0,529","-0,123100718181818","0,017114166875","-10,2820120288886",14,17,6,CDS,,0,0
hsa-miR-6716-3p,NM_001024094,NR3C1,1109,1133,"0,923076923077","-18,7",1,"0,004841429","0,544","0,45964975","0,569632849375","-6,76234892161201",19,24,10,CDS,,0,0
hsa-miR-6511b-5p,NM_001024094,NR3C1,915,939,"0,923076923077","-27,7",1,"0,0002257284","0,471","0,056160916666667","-0,1673841875","-9,02428166311082",18,24,7,CDS,,0,0
hsa-miR-6511b-5p,NM_001024094,NR3C1,1285,1313,"0,923076923077",-26,1,"0,006022762","0,603","0,7004412125","0,259207054375","-10,3134122757771",19,28,6,CDS,,0,0
hsa-miR-6511b-3p,NM_001024094,NR3C1,548,575,"0,923076923077","-22,9",1,"0,0006958163","0,5","0,16245685","0,934724586875","-7,79489591025362",20,27,10,CDS,,0,0
hsa-miR-6731-3p,NM_001024094,NR3C1,559,576,"0,923076923077","-20,6",1,"0,0005189316","0,5","0,835331686363636","0,904463010625","-14,7219893016962",13,17,7,CDS,,0,0
hsa-miR-6734-3p,NM_001024094,NR3C1,557,600,"0,923076923077","-23,6",1,"0,001673614","0,529","0,884520801190476","0,754131013125","-3,79332483735712",20,43,9,CDS,,0,1
hsa-miR-6740-3p,NM_001024094,NR3C1,1157,1190,"0,923076923077","-23,5",1,"0,00177909","0,559","0,5013002275","0,53546629375","-6,46921152719609",20,33,11,CDS,,0,0
hsa-miR-6740-3p,NM_001024094,NR3C1,554,577,"0,923076923077","-21,2",1,"0,0006306046","0,5","0,696891120454545","0,8078210675","-3,79332483735712",15,23,9,CDS,,0,0
hsa-miR-6754-5p,NM_001024094,NR3C1,794,836,"0,923076923077","-27,6",1,"5,483796E-05","0,5","0,130350765","-0,083432298125","-3,93757444620166",18,22,13,CDS,,0,0
hsa-miR-6754-5p,NM_001024094,NR3C1,1703,1747,"0,923076923077","-27,3",1,"0,006907908","0,456","1,83094602702703","2,06090929","-7,75704666200692",18,44,11,CDS,,0,0
hsa-miR-6755-5p,NM_001024094,NR3C1,2824,2838,"0,923076923077","-14,9",1,"0,01458427","0,676","0,2726856625","1,3079451025","-6,81930266252208",12,14,8,CDS,,0,0
hsa-miR-6757-3p,NM_001024094,NR3C1,791,819,"0,923076923077","-24,3",1,"2,255944E-06","0,456","0,060809352380952","-0,065861048125","-13,6655996434504",15,23,10,CDS,,0,0
hsa-miR-6758-5p,NM_001024094,NR3C1,615,637,"0,923076923077","-20,5",1,"0,004440755","0,471","0,097998","0,823439748125","-11,0368776648994",15,20,7,CDS,,0,1
hsa-miR-6766-5p,NM_001024094,NR3C1,932,946,"0,923076923077","-21,3",1,"0,0144253","0,485","-0,761040571428572","-0,03559974125","-10,4590460216538",12,14,7,CDS,,0,0
hsa-miR-6766-3p,NM_001024094,NR3C1,2318,2344,"0,923076923077","-22,1",1,"0,1157511","0,544","3,74029223529412","4,248155875","-8,57350836846426",18,26,9,CDS,,0,0
hsa-miR-6768-5p,NM_001024094,NR3C1,810,833,"0,923076923077","-22,4",1,"0,0001269254","0,471","0,533096157142857","-0,14297959125","-17,980901593601",15,23,7,CDS,MIRT566611,0,1
hsa-miR-6772-5p,NM_001024094,NR3C1,914,944,"0,923076923077","-24,9",1,"0,006414641","0,471","-0,166677103448276","-0,1908127","-3,79332483735712",20,30,6,CDS,,0,0
hsa-miR-6772-5p,NM_001024094,NR3C1,2144,2186,"0,923076923077","-23,8",1,"0,02709847","0,5","0,674318578378378","0,92222372875","-3,93757444620166",20,42,9,CDS,,0,0
hsa-miR-6772-3p,NM_001024094,NR3C1,1381,1408,"0,923076923077","-26,9",1,"0,002734759","0,603","0,240551405555556","0,545681709375","-8,30380402896865",18,27,9,CDS,,0,0
hsa-miR-6775-5p,NM_001024094,NR3C1,1737,1770,"0,923076923077","-31,6",1,"0,0001857952","0,5","0,576256546666667","2,0531566125","-7,28437775579802",23,33,9,CDS,,0,0
hsa-miR-6776-5p,NM_001024094,NR3C1,1290,1317,"0,923076923077","-24,1",1,"0,005587771","0,588","0,20702615","0,22113604875","-6,50068725424361",16,27,10,CDS,,0,0
hsa-miR-6776-3p,NM_001024094,NR3C1,761,788,"0,923076923077","-23,8",1,"0,05119682","0,485","-0,112451272727273","0,323634915625","-8,05822672855006",16,27,10,CDS,,0,0
hsa-miR-6778-5p,NM_001024094,NR3C1,927,948,"0,923076923077","-25,4",1,"0,0003586749","0,5","-0,106534888888889","-0,067813665","-7,43635775807702",18,21,10,CDS,,0,0
hsa-miR-6782-5p,NM_001024094,NR3C1,2025,2087,"0,923076923077","-28,8",1,"0,005068618","0,529","0,678440618032787","0,384376095","-3,93757444620166",23,62,10,CDS,,0,0
hsa-miR-6783-5p,NM_001024094,NR3C1,1052,1097,"0,923076923077","-23,3",1,"0,0001775961","0,544","0,473968","0,333397135","-7,49779848186265",18,22,10,CDS,,0,0
hsa-miR-6783-3p,NM_001024094,NR3C1,1520,1541,"0,923076923077","-20,7",1,"0,01115363","0,574","1,40967751","1,11798070625","-9,54656246863793",16,21,8,CDS,,0,0
hsa-miR-6786-3p,NM_001024094,NR3C1,1523,1553,"0,923076923077","-21,8",1,"0,3696126","0,603","1,50181556923077","1,15286815","-9,69585467144666",18,30,13,CDS,,0,0
hsa-miR-6788-5p,NM_001024094,NR3C1,621,656,"0,923076923077","-20,5",1,"0,006876833","0,5","0,688426430769231","0,65846543125","-5,22670505886791",20,35,11,CDS,,0,0
hsa-miR-6793-5p,NM_001024094,NR3C1,2614,2634,"0,923076923077","-27,3",1,"8,641208E-06","0,544","1,79286932222222","3,160248325","-9,79437119657121",18,20,15,CDS,,0,0
hsa-miR-6794-5p,NM_001024094,NR3C1,2076,2092,"0,923076923077","-26,1",1,"0,003800864","0,515","0,1731133","0,67607365625","-10,7522443296924",15,16,15,CDS,,0,0
hsa-miR-6795-5p,NM_001024094,NR3C1,1225,1298,"0,923076923077","-24,8",1,"0,1214772","0,588","0,24773707734375","0,431990990625","-5,83853320739471",23,73,9,CDS,,0,0
hsa-miR-6799-3p,NM_001024094,NR3C1,797,817,"0,923076923077","-25,7",1,"1,590561E-06","0,456","0,477314378571429","-0,11174169125","-6,13884510826912",15,20,7,CDS,,0,0
hsa-miR-6800-3p,NM_001024094,NR3C1,519,562,"0,923076923077","-24,8",1,"0,0001439991","0,515","0,970768853846154","1,01867613125","-5,69245027962293",15,20,9,CDS,MIRT687447,0,0
hsa-miR-6801-3p,NM_001024094,NR3C1,2620,2639,"0,923076923077","-21,8",1,"1,954341E-05","0,544","1,9778195","2,6771267525","-15,2871450363542",14,19,6,CDS,,0,0
hsa-miR-6802-5p,NM_001024094,NR3C1,2242,2264,"0,923076923077","-23,2",1,"0,0004562109","0,515","4,15944","2,76834906625","-10,1091522312084",18,22,8,CDS,,0,0
hsa-miR-6802-5p,NM_001024094,NR3C1,1666,1716,"0,923076923077",-22,1,"0,02196397","0,441","2,20500923913043","1,655827765","-5,49511392050811",19,50,9,CDS,,0,0
hsa-miR-6803-3p,NM_001024094,NR3C1,557,576,"0,923076923077","-23,7",1,"0,0005189316","0,5","0,24749311","0,964009973125","-10,0039424079854",16,19,9,CDS,,0,0
hsa-miR-6811-5p,NM_001024094,NR3C1,2431,2466,"0,923076923077","-22,5",1,"0,0007437778","0,603","3,56113259375","3,2121213375","-6,82534711231631",18,35,12,CDS,,0,0
hsa-miR-6820-5p,NM_001024094,NR3C1,1890,1927,"0,923076923077","-25,4",1,"0,02153904","0,574","1,61512733333333","0,84275769375","-7,39639850508713",12,15,6,CDS,,0,0
hsa-miR-6820-5p,NM_001024094,NR3C1,532,552,"0,923076923077","-22,4",1,"0,0001473456","0,485","0,544252645454545","0,96986700625","-6,10695976653775",15,20,8,CDS,,0,0
hsa-miR-6820-3p,NM_001024094,NR3C1,541,573,"0,923076923077",-22,1,"0,0007992091","0,471","0,703565106","1,033318861875","-8,36903364718763",17,32,8,CDS,,0,0
hsa-miR-6825-5p,NM_001024094,NR3C1,1624,1645,"0,923076923077","-23,9",1,"0,00127237","0,574","2,67143875","1,62190956125","-7,86060578109565",16,21,8,CDS,,0,0
hsa-miR-6825-5p,NM_001024094,NR3C1,1699,1723,"0,923076923077","-23,7",1,"0,07884063","0,471","2,32148777777778","1,659704265","-6,48425845568591",17,24,7,CDS,,0,0
hsa-miR-6830-5p,NM_001024094,NR3C1,1395,1416,"0,923076923077",-19,1,"0,0004102655","0,603","0,220717857142857","0,479420911875","-11,8997407858184",16,21,9,CDS,,0,0
hsa-miR-6830-3p,NM_001024094,NR3C1,547,577,"0,923076923077","-21,8",1,"0,0006306046","0,5","0,696891120454545","0,8078210675","-3,79332483735712",19,30,11,CDS,,0,0
hsa-miR-6832-5p,NM_001024094,NR3C1,2496,2517,"0,923076923077","-18,1",1,"0,0436404","0,559","2,434552625","2,41425175","-10,2198473142298",17,21,8,CDS,,0,0
hsa-miR-6837-5p,NM_001024094,NR3C1,1347,1362,"0,923076923077","-21,3",1,"0,000143326","0,559","0,414095","0,22894549","-8,40585589311169",12,15,6,CDS,,0,0
hsa-miR-6838-5p,NM_001024094,NR3C1,911,933,"0,923076923077","-21,7",1,"0,0002124704","0,441","-0,13517","-0,079527833125","-7,83842080980957",15,22,10,CDS,,0,0
hsa-miR-6839-3p,NM_001024094,NR3C1,517,537,"0,923076923077",-19,1,"0,02111872","0,515","1,15165466666667","1,05089003125","-8,53685310927226",16,20,9,CDS,,0,0
hsa-miR-6841-5p,NM_001024094,NR3C1,1616,1636,"0,923076923077","-21,5",1,"7,117659E-06","0,559","2,68943714285714","1,50368000125","-6,21671054132362",18,20,12,CDS,,0,0
hsa-miR-6841-5p,NM_001024094,NR3C1,1747,1769,"0,923076923077","-20,1",1,"0,000262351","0,5","0,774250092307692","1,9736908","-5,22670505886791",19,22,8,CDS,,0,0
hsa-miR-6847-3p,NM_001024094,NR3C1,1473,1502,"0,923076923077","-22,4",1,"0,1110317","0,529","0,853694675","0,86310855","-6,51454019367874",17,29,11,CDS,,0,0
hsa-miR-6854-5p,NM_001024094,NR3C1,807,826,"0,923076923077","-20,2",1,"0,0005004608","0,485","0,674409108333333","-0,125408134375","-9,49153501326068",16,19,10,CDS,,0,0
hsa-miR-6854-5p,NM_001024094,NR3C1,711,735,"0,923076923077","-19,1",1,"0,001609495","0,515","0,58329919375","0,223088699375","-6,04688971719631",18,24,15,CDS,,0,0
hsa-miR-6854-5p,NM_001024094,NR3C1,2631,2651,"0,923076923077","-18,5",1,"0,001679183","0,559","2,1564525","2,56446584125","-19,3061669928848",14,20,10,CDS,,0,0
hsa-miR-6854-3p,NM_001024094,NR3C1,547,570,"0,923076923077","-27,7",1,"0,0001206911","0,485","0,774985984090909","1,0518664175","-3,79332483735712",20,23,13,CDS,,0,0
hsa-miR-6864-3p,NM_001024094,NR3C1,1999,2021,"0,923076923077","-18,1",1,"0,006867096","0,603","0,374685181818182","0,38146836125","-10,3988469265389",11,13,11,CDS,,0,1
hsa-miR-6866-5p,NM_001024094,NR3C1,2112,2160,"0,923076923077","-22,5",1,"0,0003950983","0,574","0,212581990909091","0,49291468875","-8,05822672855006",14,17,11,CDS,,0,0
hsa-miR-6870-5p,NM_001024094,NR3C1,1671,1711,"0,923076923077","-26,8",1,"0,02702454","0,456","2,51125308823529","1,8099136875","-4,6730240064523",18,40,9,CDS,,0,0
hsa-miR-6870-3p,NM_001024094,NR3C1,557,603,"0,923076923077","-23,9",1,"0,0009152392","0,529","0,87810579125","0,738512113125","-8,05661162101414",19,46,11,CDS,,0,0
hsa-miR-6872-5p,NM_001024094,NR3C1,1160,1183,"0,923076923077","-20,1",1,"8,61167E-07","0,574","0,61633935","0,493490498125","-8,85128556849938",16,23,6,CDS,,0,0
hsa-miR-6873-3p,NM_001024094,NR3C1,761,791,"0,923076923077","-19,9",1,"0,03307929","0,529","-0,032031222413793","0,316801789375","-3,93757444620166",17,30,12,CDS,,0,0
hsa-miR-6874-5p,NM_001024094,NR3C1,1753,1780,"0,923076923077","-21,8",1,"0,0002689788","0,529","1,96141593333333","2,0027636125","-8,66230783992333",19,27,7,CDS,,0,0
hsa-miR-6878-3p,NM_001024094,NR3C1,553,572,"0,923076923077","-21,2",1,"0,001054919","0,471","0,544252280769231","0,929843749375","-7,25182307285661",16,19,13,CDS,,0,0
hsa-miR-6884-5p,NM_001024094,NR3C1,807,830,"0,923076923077","-22,7",1,"8,143901E-05","0,471","0,153779505555556","-0,146884541875","-11,5847077798402",17,23,9,CDS,,0,0
hsa-miR-6887-5p,NM_001024094,NR3C1,1085,1104,"0,923076923077","-24,1",1,"8,346991E-06","0,529","0,795890283333333","0,349015901875","-15,2177550596799",15,19,9,CDS,,0,0
hsa-miR-6893-5p,NM_001024094,NR3C1,2398,2420,"0,923076923077","-23,6",1,"0,01685008","0,574","3,86938846153846","4,063941275","-6,50068725424361",17,22,13,CDS,,0,0
hsa-miR-6894-3p,NM_001024094,NR3C1,2162,2206,"0,923076923077",-30,1,"0,0003577088","0,485","0,927578663157895","1,06080416875","-5,83853320739471",20,44,12,CDS,,0,0
hsa-miR-6895-5p,NM_001024094,NR3C1,1748,1769,"0,923076923077","-21,2",1,"0,000262351","0,5","0,700300746666667","2,0395892625","-8,57350836846426",16,21,10,CDS,,0,0
hsa-miR-6895-3p,NM_001024094,NR3C1,1586,1613,"0,923076923077","-24,1",1,"0,02792288","0,529","1,14996115833333","1,55310406875","-6,23647057277561",19,27,7,CDS,,0,0
hsa-miR-7107-3p,NM_001024094,NR3C1,1096,1142,"0,923076923077","-24,4",1,"0,01229249","0,588","0,525162325555556","0,3841583925","-3,79332483735712",26,46,7,CDS,,0,0
hsa-miR-7111-3p,NM_001024094,NR3C1,554,598,"0,923076923077","-23,2",1,"0,00425625","0,529","0,896678247435898","0,74144065625","-4,52877439760775",17,44,12,CDS,,0,0
hsa-miR-7113-5p,NM_001024094,NR3C1,2427,2450,"0,923076923077","-20,3",1,"0,02488015","0,588","4,72441681818182","3,0954406875","-4,95700071937229",17,23,10,CDS,,0,0
hsa-miR-7161-3p,NM_001024094,NR3C1,2290,2331,"0,923076923077","-24,2",1,"0,0007466466","0,559","4,61285818181818","3,8265996975","-6,19950718770047",25,41,12,CDS,,0,0
hsa-miR-7161-3p,NM_001024094,NR3C1,1110,1137,"0,923076923077","-23,1",1,"0,001987682","0,559","0,295325721875","0,530585560625","-5,1900497996759",19,27,7,CDS,,0,0
hsa-miR-7162-3p,NM_001024094,NR3C1,2143,2161,"0,923076923077","-20,3",1,"0,0005695249","0,574","0,297158375","0,68964074","-6,73373633454722",15,18,11,CDS,,0,0
hsa-miR-4433b-5p,NM_001024094,NR3C1,552,577,"0,923076923077","-24,5",1,"0,0006306046","0,5","0,787722914705882","0,818559060625","-5,8138406368927",17,25,6,CDS,MIRT566606,0,1
hsa-miR-1273h-5p,NM_001024094,NR3C1,710,731,"0,923076923077","-21,3",1,"0,003307841","0,515","0,8097732","0,186969874375","-9,96490262236382",17,21,6,CDS,,0,0
hsa-miR-6516-5p,NM_001024094,NR3C1,2232,2287,"0,923076923077","-22,5",1,"0,1903186","0,544","1,7314169","2,38264919125","-5,0358313056853",18,36,10,CDS,,0,0
hsa-miR-7850-5p,NM_001024094,NR3C1,714,733,"0,923076923077","-22,8",1,"0,001309165","0,515","0,378301","0,233826574375","-8,71744569861605",16,19,8,CDS,,0,0
hsa-miR-7976,NM_001024094,NR3C1,2224,2251,"0,923076923077","-18,5",1,"0,001321711","0,529","2,32181961538462","2,563870015","-6,51454019367874",16,27,9,CDS,,0,0
hsa-miR-7978,NM_001024094,NR3C1,702,723,"0,923076923077","-21,5",1,"0,003508179","0,515","-0,2366932375","0,289468863125","-9,06124504818596",16,21,8,CDS,,0,0
hsa-miR-8055,NM_001024094,NR3C1,1742,1767,"0,923076923077",-22,1,"0,0002728422","0,5","0,63634","2,06672419","-10,8356930813042",14,18,8,CDS,,0,0
hsa-miR-8055,NM_001024094,NR3C1,1438,1461,"0,923076923077","-19,6",1,"0,001025886","0,603","0,551890828571429","0,575294375625","-7,5944603063567",18,23,10,CDS,,0,0
hsa-miR-8058,NM_001024094,NR3C1,1523,1539,"0,923076923077","-18,7",1,"0,009178113","0,588","1,75608410909091","1,111197","-10,9769966553778",13,16,11,CDS,,0,0
hsa-miR-8059,NM_001024094,NR3C1,2497,2524,"0,923076923077",-18,1,"0,01156581","0,574","3,652505","2,5269123625","-5,8926712232057",17,21,8,CDS,,0,1
hsa-miR-8063,NM_001024094,NR3C1,2354,2378,"0,923076923077","-19,5",1,"0,001415294","0,588","4,829936","4,014603225","-11,0886338959733",17,24,9,CDS,,0,0
hsa-miR-8064,NM_001024094,NR3C1,541,571,"0,923076923077","-22,7",1,"9,160986E-05","0,485","0,871648371153846","1,02062856625","-4,95700071937229",17,30,11,CDS,,0,0
hsa-miR-8075,NM_001024094,NR3C1,792,813,"0,923076923077","-23,9",1,"1,40233E-05","0,471","0,131465871428571","0,089351711875","-10,6412637113839",18,21,8,CDS,,0,0
hsa-miR-8080,NM_001024094,NR3C1,883,899,"0,923076923077","-19,4",1,"0,002599739","0,515","-0,19764537","-0,226931295625","-8,33987875175339",15,16,15,CDS,,0,0
hsa-miR-8086,NM_001024094,NR3C1,978,1019,"0,923076923077",-22,1,"2,653224E-06","0,544","-0,130200668181818","-0,11369401375","-8,25287639635227",16,24,11,CDS,,0,0
hsa-miR-8087,NM_001024094,NR3C1,2086,2110,"0,923076923077","-18,9",1,"0,003140622","0,544","0,751247657142857","0,4648110475","-12,9191670589891",15,24,7,CDS,,0,0
hsa-miR-9903,NM_001024094,NR3C1,1859,1877,"0,923076923077","-19,6",1,"0,005846636","0,603","0,811658527272727","1,965938075","-7,60442919150276",15,18,7,CDS,,0,0
hsa-miR-9986,NM_001024094,NR3C1,2130,2147,"0,923076923077","-19,9",1,"0,004918564","0,603","0,1275659125","0,653784215","-13,6655996434504",15,17,10,CDS,,0,0
hsa-miR-10397-5p,NM_001024094,NR3C1,803,839,"0,923076923077","-19,9",1,"6,386026E-05","0,515","0,165794311538462","-0,152741606875","-10,1091522312084",19,36,12,CDS,,0,0
hsa-miR-10526-3p,NM_001024094,NR3C1,1705,1721,"0,923076923077",-25,1,"0,06160412","0,471","2,35163875","1,63838395","-10,8356930813042",15,16,15,CDS,,0,0
hsa-miR-11399,NM_001024094,NR3C1,1280,1304,"0,923076923077","-22,4",1,"0,143802","0,574","0,613669641666667","0,303135278125","-12,5206831902491",16,24,8,CDS,,0,0
hsa-miR-11399,NM_001024094,NR3C1,1665,1689,"0,923076923077","-22,4",1,"0,0005752326","0,529","2,08029083333333","2,1132404275","-9,60029815588545",18,24,8,CDS,,0,0
hsa-miR-3059-3p,NM_001024094,NR3C1,1610,1630,"0,923076923077","-22,2",1,"3,567647E-06","0,515","2,22125072727273","1,52693825125","-6,6747449277944",17,20,11,CDS,,0,0
hsa-miR-12113,NM_001024094,NR3C1,902,920,"0,923076923077","-18,3",1,"0,001451831","0,426","0,101716333333333","-0,180074544375","-7,47493923028787",16,18,14,CDS,,0,0
hsa-miR-12119,NM_001024094,NR3C1,815,838,"0,923076923077","-26,7",1,"5,619061E-05","0,5","-0,023707495454546","-0,071718640625","-7,51742683610163",21,23,14,CDS,,0,0
hsa-let-7a-5p,XM_005268423,NR3C1,2276,2291,"0,923076923077","-16,2",1,"0,02969604","0,603",0,0,"-4,76182347791137",13,15,8,CDS,,0,0
hsa-let-7b-3p,XM_005268423,NR3C1,1974,2009,"0,923076923077","-16,6",0,"0,004762399","0,5",0,0,"-19,4238798686954",13,35,9,CDS,,0,1
hsa-let-7c-5p,XM_005268423,NR3C1,2276,2291,"0,923076923077","-16,2",1,"0,02969604","0,603",0,0,"-4,76182347791137",13,15,8,CDS,,0,0
hsa-let-7e-3p,XM_005268423,NR3C1,1945,1983,"0,923076923077",-21,0,"0,0006838123","0,5",0,0,"-15,979234572631",11,14,9,CDS,,0,0
hsa-miR-15a-5p,XM_005268423,NR3C1,1632,1652,"0,923076923077","-19,4",1,"0,001200984","0,588",0,0,"-8,66051072386539",17,20,12,CDS,,0,0
hsa-miR-19b-1-5p,XM_005268423,NR3C1,1725,1747,"0,923076923077","-21,8",1,"0,01499482","0,662",0,0,"-5,7143100613766",20,22,14,CDS,,0,0
hsa-miR-21-5p,XM_005268423,NR3C1,2303,2323,"0,923076923077","-17,6",1,"0,001436774","0,574",0,0,"-6,73373633454722",12,15,8,CDS,,0,0
hsa-miR-22-3p,XM_005268423,NR3C1,2406,2417,"0,923076923077","-19,1",1,"8,269582E-06","0,544",0,0,"-8,07146989011319",10,11,10,CDS,MIRT030650,1,0
hsa-miR-23a-3p,XM_005268423,NR3C1,309,328,"0,923076923077","-19,6",1,"0,004991566","0,485",0,0,"-11,3616275846826",15,19,8,CDS,,0,0
hsa-miR-24-1-5p,XM_005268423,NR3C1,474,488,"0,923076923077","-18,4",1,"0,0004027401","0,544",0,0,"-8,79493527923551",12,14,9,CDS,,0,0
hsa-miR-26b-3p,XM_005268423,NR3C1,1372,1394,"0,923076923077","-19,8",1,"0,02792288","0,529",0,0,"-10,4497745591553",15,22,6,CDS,,0,0
hsa-miR-28-3p,XM_005268423,NR3C1,1789,1825,"0,923076923077","-21,5",1,"0,0001146794","0,588",0,0,"-5,33701137222844",18,36,7,CDS,,0,0
hsa-miR-31-5p,XM_005268423,NR3C1,483,501,"0,923076923077","-19,6",1,"0,002904101","0,544",0,0,"-13,6706422374146",15,18,8,CDS,,0,0
hsa-miR-92a-1-5p,XM_005268423,NR3C1,1978,1998,"0,923076923077","-20,3",1,"0,0009400367","0,5",0,0,"-7,78981786690985",17,20,8,CDS,,0,0
hsa-miR-92a-1-5p,XM_005268423,NR3C1,489,511,"0,923076923077","-20,6",1,"0,001341953","0,515",0,0,"-12,8453430483218",16,22,6,CDS,,0,0
hsa-miR-92a-3p,XM_005268423,NR3C1,2099,2132,"0,923076923077","-19,9",1,"0,02209741","0,559",0,0,"-4,95700071937229",17,33,9,CDS,,0,0
hsa-miR-29b-1-5p,XM_005268423,NR3C1,1440,1475,"0,923076923077","-24,4",1,"0,00460682","0,529",0,0,"-7,37317722725709",20,24,10,CDS,,0,1
hsa-miR-29b-2-5p,XM_005268423,NR3C1,1091,1109,"0,923076923077","-20,4",1,"0,007287945","0,559",0,0,"-14,6488579316343",14,18,6,CDS,,0,0
hsa-miR-106a-3p,XM_005268423,NR3C1,1892,1916,"0,923076923077","-18,1",1,"0,008815112","0,603",0,0,"-9,29911808934232",16,18,16,CDS,,0,0
hsa-miR-198,XM_005268423,NR3C1,918,960,"0,923076923077","-23,8",1,"8,894458E-05","0,559",0,0,"-5,35086431166357",19,42,11,CDS,,0,0
hsa-miR-199a-3p,XM_005268423,NR3C1,2119,2141,"0,923076923077","-19,9",1,"0,004011069","0,603",0,0,"-8,04304859387869",18,22,11,CDS,,0,0
hsa-miR-199b-3p,XM_005268423,NR3C1,2119,2141,"0,923076923077","-19,9",1,"0,004011069","0,603",0,0,"-8,04304859387869",18,22,11,CDS,,0,0
hsa-miR-205-5p,XM_005268423,NR3C1,952,968,"0,923076923077","-19,5",1,"6,594821E-05","0,559",0,0,"-9,84749056383996",14,16,8,CDS,,0,0
hsa-miR-214-3p,XM_005268423,NR3C1,1532,1553,"0,923076923077","-25,2",1,"0,0003655255","0,515",0,0,"-8,97131764250296",17,21,7,CDS,,0,0
hsa-miR-221-3p,XM_005268423,NR3C1,473,497,"0,923076923077","-21,2",1,"0,001558641","0,529",0,0,"-11,2591653217659",19,24,10,CDS,,0,0
hsa-miR-222-3p,XM_005268423,NR3C1,1458,1484,"0,923076923077","-24,5",1,"0,009438324","0,485",0,0,"-4,6730240064523",19,26,9,CDS,,0,0
hsa-let-7g-5p,XM_005268423,NR3C1,2267,2291,"0,923076923077","-18,9",1,"0,02969604","0,603",0,0,"-3,79332483735712",19,24,10,CDS,,0,0
hsa-miR-124-3p,XM_005268423,NR3C1,699,718,"0,923076923077","-22,9",1,"0,0001404648","0,471",0,0,"-5,69245027962293",16,19,6,CDS,MIRT004546,0,1
hsa-miR-135a-3p,XM_005268423,NR3C1,2231,2273,"0,923076923077","-20,8",1,"0,0006978751","0,603",0,0,"-3,93757444620166",21,42,9,CDS,,0,0
hsa-miR-138-2-3p,XM_005268423,NR3C1,1866,1914,"0,923076923077","-24,6",1,"0,001157625","0,588",0,0,"-7,38221974226603",19,48,11,CDS,,0,1
hsa-miR-191-3p,XM_005268423,NR3C1,2099,2131,"0,923076923077","-22,2",1,"0,02813216","0,559",0,0,"-4,95700071937229",18,32,8,CDS,,0,0
hsa-miR-125a-3p,XM_005268423,NR3C1,2006,2044,"0,923076923077","-26,5",1,"0,000157745","0,5",0,0,"-4,02637391766073",20,23,14,CDS,,0,0
hsa-miR-127-5p,XM_005268423,NR3C1,1538,1562,"0,923076923077","-23,5",1,"0,0002051396","0,544",0,0,"-4,79441436372207",17,24,7,CDS,MIRT687434,0,0
hsa-miR-134-5p,XM_005268423,NR3C1,1419,1438,"0,923076923077","-21,5",1,"0,003361858","0,515",0,0,"-7,5709298519245",17,19,12,CDS,,0,0
hsa-miR-138-1-3p,XM_005268423,NR3C1,1867,1888,"0,923076923077","-21,8",1,"0,000428045","0,529",0,0,"-9,54656246863793",16,21,9,CDS,,0,0
hsa-miR-154-5p,XM_005268423,NR3C1,1980,2051,"0,923076923077","-23,7",1,"0,003173921","0,515",0,0,"-4,95700071937229",18,42,10,CDS,,0,0
hsa-miR-185-3p,XM_005268423,NR3C1,1468,1502,"0,923076923077","-25,6",1,"0,06160412","0,471",0,0,"-5,96215461911854",20,34,8,CDS,,0,0
hsa-miR-188-3p,XM_005268423,NR3C1,1124,1145,"0,923076923077","-21,3",1,"3,712788E-05","0,574",0,0,"-7,65064630140907",16,21,11,CDS,,0,0
hsa-miR-188-3p,XM_005268423,NR3C1,1526,1577,"0,923076923077","-20,1",1,"0,003550956","0,588",0,0,"-3,93757444620166",19,51,10,CDS,,0,0
hsa-miR-194-3p,XM_005268423,NR3C1,2403,2431,"0,923076923077","-21,1",1,"0,001984687","0,559",0,0,"-3,79332483735712",21,28,13,CDS,,0,0
hsa-miR-30c-1-3p,XM_005268423,NR3C1,1914,1937,"0,923076923077","-23,4",1,"0,0002838755","0,574",0,0,"-5,48126098107298",18,23,9,CDS,,0,0
